Gene	FDR	RANKS_score
NSUN6	0.485877888870742	-0.889273188661053
AKR1B15	0.485877888870742	-0.888838556125213
ZNF791	0.485877888870742	-0.888780487359449
MAGEA11	0.485877888870742	-0.888700987590815
OFD1	0.485877888870742	-0.888512711363582
NRG4	0.485877888870742	-0.888448654825457
IL12RB2	0.485877888870742	-0.888295831385612
NDN	0.485877888870742	-0.888212711901995
HNMT	0.485877888870742	-0.888190947399417
ZNF141	0.485877888870742	-0.888150341381131
CIDEA	0.485877888870742	-0.888105907003093
PRKCH	0.485877888870742	-0.888062637272102
MSH6	0.485877888870742	-0.887920040966876
EFNA5	0.485877888870742	-0.887616605306096
RSC1A1	0.485877888870742	-0.887492900934547
NR2F2	0.485877888870742	-0.887450757037958
CCND1	0.485877888870742	-0.887339032417557
DSCR4	0.485877888870742	-0.887103330652631
ACOT6	0.485877888870742	-0.887032018867214
PVR	0.485877888870742	-0.886523151336653
GLUD2	0.485877888870742	-0.886266193123105
CRMP1	0.485877888870742	-0.886115541452223
MPDZ	0.485877888870742	-0.886114707595164
LY6G5C	0.485877888870742	-0.885835584319945
AMOTL1	0.485877888870742	-0.885629092255359
FGD1	0.485877888870742	-0.885525818744939
FGFBP3	0.485877888870742	-0.885067950349261
AGPAT2	0.485877888870742	-0.884436029425505
NEK10	0.485877888870742	-0.88442193124829
SNAI1	0.485877888870742	-0.883978952381922
ARHGEF37	0.485877888870742	-0.883921297148475
PLAC1L	0.485877888870742	-0.88383808796426
SPATA2L	0.485877888870742	-0.883826274872446
SFMBT2	0.485877888870742	-0.883717811049532
TENM2	0.485877888870742	-0.883698657373181
FAM199X	0.485877888870742	-0.883482323195629
RAP2C	0.485877888870742	-0.883410548054467
FZD10	0.485877888870742	-0.883354327927972
SSSCA1	0.485877888870742	-0.883214441549915
SULT6B1	0.485877888870742	-0.882760392015334
NPC2	0.485877888870742	-0.882660300332869
ROCK2	0.485877888870742	-0.882449370349634
EFCAB11	0.485877888870742	-0.882410329673717
FAM117A	0.485877888870742	-0.881915063971937
SLC5A8	0.485877888870742	-0.881898749535848
LRP12	0.485877888870742	-0.88178035755692
AGAP1	0.485877888870742	-0.881704643411009
PARVA	0.485877888870742	-0.881302710967616
ADAMTS1	0.485877888870742	-0.88088487132073
WTH3DI	0.485877888870742	-0.880724463711597
FA2H	0.485877888870742	-0.880638394976295
SPESP1	0.485877888870742	-0.880598065310194
MYCN	0.485877888870742	-0.880530829436531
KIAA1549	0.48616624394853	-0.863221151108971
NOSTRIN	0.48616624394853	-0.862861815006832
FAM86B2	0.48616624394853	-0.860243460151419
KRT12	0.486458163388286	-0.878040149055669
FLJ44635	0.486458163388286	-0.87764565403249
STK32C	0.486458163388286	-0.874230711075262
OR10X1	0.486458163388286	-0.873927322120628
GRK5	0.486458163388286	-0.872484779419432
ZNF575	0.486458163388286	-0.871311471533956
GNB4	0.486458163388286	-0.871057866972317
SOX12	0.486458163388286	-0.870915484206476
ZNF264	0.486465825642451	-0.889991508381373
TSPAN18	0.486465825642451	-0.889978844452337
CST11	0.486465825642451	-0.889935234384533
SIGMAR1	0.486465825642451	-0.889866316069083
LRFN5	0.486465825642451	-0.88985705718788
RTN4	0.486465825642451	-0.889648834254822
C9orf43	0.486465825642451	-0.889609059928465
CYTH2	0.486465825642451	-0.889481638427691
IGFBP5	0.486465825642451	-0.88936012790329
STARD13	0.486465825642451	-0.889330665396919
KIF19	0.486465825642451	-0.889326305146954
SIRT4	0.486465825642451	-0.889287108712848
HYKK	0.486465825642451	-0.888951631554025
ELOVL2	0.486465825642451	-0.888872416974851
GLYCTK	0.486465825642451	-0.888791218649126
C20orf141	0.486465825642451	-0.888750379247492
PDE6C	0.486465825642451	-0.88858805286078
AEN	0.486465825642451	-0.888575643014007
SEMA4D	0.486465825642451	-0.888534705056894
SSPO	0.486465825642451	-0.888277376221438
AGPAT9	0.486465825642451	-0.888228266827734
NPB	0.486465825642451	-0.888200831860746
LBH	0.486465825642451	-0.888158398483907
GNG3	0.486465825642451	-0.888094503126258
RNF151	0.486465825642451	-0.887973159310362
TRIM6-TRIM34	0.486465825642451	-0.887881349408092
KLF15	0.486465825642451	-0.887865692988608
ARL6IP1	0.486465825642451	-0.887854176568458
KIFC3	0.486465825642451	-0.887839972161619
PRELID2	0.486465825642451	-0.887761083443739
SERINC1	0.486465825642451	-0.887559033529161
TJP2	0.486465825642451	-0.887509357304684
TNFRSF13B	0.486465825642451	-0.887369746167636
ICAM4	0.486465825642451	-0.887267522247579
GRID1	0.486465825642451	-0.887256597254945
SLC9A1	0.486465825642451	-0.887202368896227
FBXO34	0.486465825642451	-0.887156010283316
CYLD	0.486465825642451	-0.887151705500751
SCLT1	0.486465825642451	-0.887055008106177
IKZF3	0.486465825642451	-0.887010311595792
TMEM203	0.486465825642451	-0.886864495375958
METTL2A	0.486465825642451	-0.886856508536171
ANKRD42	0.486465825642451	-0.886790404020142
TMEM182	0.486465825642451	-0.886758156031199
HBM	0.486465825642451	-0.886752145962012
CORT	0.486465825642451	-0.886677888094133
IST1	0.486465825642451	-0.886664550148256
DHRS3	0.486465825642451	-0.886636683367532
SCNN1B	0.486465825642451	-0.886544518917389
ASB13	0.486465825642451	-0.88653356828831
C20orf85	0.486465825642451	-0.886257461550271
BCL7C	0.486465825642451	-0.886254173029549
DNAAF1	0.486465825642451	-0.886137857717984
PSME1	0.486465825642451	-0.88612830037623
GLIPR1L1	0.486465825642451	-0.88609660692679
SYNGR1	0.486465825642451	-0.88607214194932
FGGY	0.486465825642451	-0.886051905044596
SERPINE2	0.486465825642451	-0.886002161908728
ZBTB48	0.486465825642451	-0.885981368331283
MDH1B	0.486465825642451	-0.885820841014145
CBL	0.486465825642451	-0.885677022610733
SAV1	0.486465825642451	-0.885598080861436
ID4	0.486465825642451	-0.885592326615008
HBG1	0.486465825642451	-0.885509400587355
ITPK1	0.486465825642451	-0.885451175794366
FOLR3	0.486465825642451	-0.885370441625908
TRAF7	0.486465825642451	-0.885255234754426
SPEF2	0.486465825642451	-0.885209134480377
STXBP5	0.486465825642451	-0.88513165922453
GPD2	0.486465825642451	-0.884990305317022
MBD3	0.486465825642451	-0.884981829796667
SP4	0.486465825642451	-0.884782699464854
GMPR2	0.486465825642451	-0.884755790585008
C11orf82	0.486465825642451	-0.884719272584568
IFT52	0.486465825642451	-0.884547844157208
HTR7	0.486465825642451	-0.884541993717372
DUS4L	0.486465825642451	-0.884540877439477
INSR	0.486465825642451	-0.884444461056951
HECTD3	0.486465825642451	-0.884433481475618
PSD2	0.486465825642451	-0.88438543097962
MROH2B	0.486465825642451	-0.88438366287723
PRKCI	0.486465825642451	-0.884372150433135
C5AR2	0.486465825642451	-0.884288579631295
APCDD1	0.486465825642451	-0.884101775107983
FAM157B	0.486465825642451	-0.884060402186715
LNP1	0.486465825642451	-0.883794442197093
SUPT3H	0.486465825642451	-0.883683653970798
VAMP8	0.486465825642451	-0.883650086487273
OR6V1	0.486465825642451	-0.883580320176373
NMNAT3	0.486465825642451	-0.883564715677429
MICAL1	0.486465825642451	-0.883476743206934
ADAM20	0.486465825642451	-0.883348569174232
SELENBP1	0.486465825642451	-0.883319738775522
SLK	0.486465825642451	-0.883289379524132
SOAT1	0.486465825642451	-0.883265138572848
INPP5E	0.486465825642451	-0.88318699583467
WFDC10B	0.486465825642451	-0.883178280968784
GTF2A1L	0.486465825642451	-0.883174607675522
USP13	0.486465825642451	-0.883068555414942
NT5DC1	0.486465825642451	-0.88305097032273
RUFY2	0.486465825642451	-0.883018355048022
XCL2	0.486465825642451	-0.883017120376502
MZT2B	0.486465825642451	-0.882931370249958
PDHB	0.486465825642451	-0.882886713322207
CYTL1	0.486465825642451	-0.882815447539323
RARRES2	0.486465825642451	-0.882733079207633
DMRTC1	0.486465825642451	-0.882699300781275
DMRTC1B	0.486465825642451	-0.882699300781275
ARPP21	0.486465825642451	-0.882689345678121
GLDC	0.486465825642451	-0.882631075786285
CHPF	0.486465825642451	-0.882615883844591
OAS3	0.486465825642451	-0.882584200891781
PTPRCAP	0.486465825642451	-0.882529451568657
GNG7	0.486465825642451	-0.88241415063256
B3GNT1	0.486465825642451	-0.882340880087316
FLYWCH2	0.486465825642451	-0.882335564394422
COPRS	0.486465825642451	-0.882176176691885
IPP	0.486465825642451	-0.882149351360619
RNF138	0.486465825642451	-0.882114297920002
RANBP9	0.486465825642451	-0.882025622676566
TTPAL	0.486465825642451	-0.881760511017333
CCDC146	0.486465825642451	-0.881757692290192
PCDHA7	0.486465825642451	-0.881752950315733
LCE2B	0.486465825642451	-0.881745258083198
FGA	0.486465825642451	-0.881743913640272
DNAAF3	0.486465825642451	-0.881740549717159
EMILIN3	0.486465825642451	-0.881724957568345
SSR3	0.486465825642451	-0.881289412646531
PTPN13	0.486465825642451	-0.881102385373235
PTX3	0.486465825642451	-0.881033544615188
NT5DC2	0.486465825642451	-0.881010772151602
PDX1	0.486465825642451	-0.88100805018189
NUDT6	0.486465825642451	-0.880990855564652
HAS1	0.486465825642451	-0.880768110075374
RHBDL2	0.486465825642451	-0.880732471437404
BCL7B	0.486465825642451	-0.880650335509127
TNKS1BP1	0.486465825642451	-0.880630679429084
SPAG11A	0.486465825642451	-0.880585426927812
MCOLN3	0.486465825642451	-0.880564936278206
FOLR1	0.486465825642451	-0.880529738991604
OR10AG1	0.486465825642451	-0.880515217346427
LPIN2	0.486465825642451	-0.880451673350854
BNIP2	0.486465825642451	-0.880433632486128
PGLYRP4	0.486465825642451	-0.880409936376048
TXNDC16	0.486465825642451	-0.880287822385162
KLK9	0.486465825642451	-0.880280882745782
ZCCHC2	0.486465825642451	-0.880265403988246
SEPP1	0.486465825642451	-0.880145654153127
CEP104	0.486465825642451	-0.880068693972598
FBRSL1	0.486465825642451	-0.880048118700683
NUTM2A	0.486465825642451	-0.826454150002823
ZNF431	0.486465825642451	-0.807478212621699
ZDHHC3	0.486556019438943	-0.879951916100905
OTUB2	0.486556019438943	-0.879926773729014
PABPC1L	0.486556019438943	-0.879602891882278
CTSV	0.486556019438943	-0.879589217800237
OR10W1	0.486556019438943	-0.879569986477282
PAX3	0.486556019438943	-0.879555633497243
OR4L1	0.486556019438943	-0.879316669475213
GLI3	0.486556019438943	-0.878968932772914
MTX3	0.486556019438943	-0.878922529844478
SAMD8	0.486556019438943	-0.87845859888532
PACSIN3	0.486556019438943	-0.878406468791688
KRTAP20-1	0.486556019438943	-0.878043146137103
TMEM179B	0.486556019438943	-0.877913546769026
WNK2	0.486556019438943	-0.877599844026735
SRPX2	0.486556019438943	-0.877543230867865
SAMD15	0.486556019438943	-0.877508896259061
UBL4A	0.486556019438943	-0.877428315231378
TMEM150A	0.486556019438943	-0.877384357539194
AGER	0.486556019438943	-0.876926654948063
CREB3L2	0.486556019438943	-0.876660734301867
DPP8	0.486556019438943	-0.87661476691442
GPR157	0.486556019438943	-0.876466552833958
UNC93B1	0.486556019438943	-0.876421988688578
IL17B	0.486556019438943	-0.876260072728423
F12	0.486556019438943	-0.876085847390679
PCIF1	0.486556019438943	-0.875535877172845
ACYP2	0.486556019438943	-0.875215950643177
HSF2BP	0.486556019438943	-0.875116715288994
PRCP	0.486556019438943	-0.875059052680788
C19orf12	0.486556019438943	-0.874665816089768
GDPD1	0.486556019438943	-0.874212831594762
GBAS	0.486556019438943	-0.874135324627459
ADCY8	0.486556019438943	-0.874036035356421
TTC12	0.486556019438943	-0.873977230315489
MEST	0.486556019438943	-0.87389694868265
ZDHHC4	0.486556019438943	-0.873631551133129
EPS15	0.486556019438943	-0.873286205971973
ELANE	0.486556019438943	-0.87266052275799
RAB1B	0.486556019438943	-0.872376526628814
RAB4A	0.486556019438943	-0.872152905560163
VIPAS39	0.486556019438943	-0.872124014344946
KITLG	0.486556019438943	-0.871884743331203
NANOS1	0.486556019438943	-0.87139884079436
ALDH1L2	0.486556019438943	-0.871298866453053
S1PR3	0.486556019438943	-0.87127203997292
HIST1H1E	0.486556019438943	-0.871097965562495
MFSD2A	0.486556019438943	-0.871075399503643
ZSCAN20	0.486556019438943	-0.871063348080243
RND3	0.486556019438943	-0.870965071385753
GLCE	0.486556019438943	-0.870559745833789
SEC23A	0.486556019438943	-0.870264812364395
LAP3	0.486556019438943	-0.870240380106381
OR52D1	0.486556019438943	-0.857884768874491
ZNF607	0.486556019438943	-0.85572526036823
DDHD2	0.486556019438943	-0.854552526695453
NPIPB6	0.486556019438943	-0.790670263111257
KIAA1737	0.486696653259683	-0.869923708329268
RTN4R	0.486696653259683	-0.868825885208682
TANC1	0.486696653259683	-0.868142025479485
KIF20B	0.486696653259683	-0.867920568544574
KRTAP1-5	0.486696653259683	-0.867508461159104
RAX2	0.486696653259683	-0.86737628380945
SLC24A2	0.486696653259683	-0.867348441060619
CAMKV	0.486696653259683	-0.866926852278479
LCE2D	0.486696653259683	-0.86605051836388
GGTLC2	0.486696653259683	-0.865249006158337
FCHSD2	0.486696653259683	-0.864788581449226
SLC5A4	0.486696653259683	-0.86477548504384
ST6GAL2	0.486696653259683	-0.862785698771122
LY86	0.486696653259683	-0.862352555442966
ZNF514	0.486696653259683	-0.862245354563693
C14orf39	0.486696653259683	-0.861601704000288
ATP4B	0.486696653259683	-0.86136525261275
TREX2	0.486696653259683	-0.861015371943551
MTRNR2L10	0.486696653259683	-0.860311678601677
UCP2	0.487612928225922	-0.879933982970772
CLPSL2	0.487612928225922	-0.879805007474419
TMEM102	0.487612928225922	-0.879743125841611
JUN	0.487612928225922	-0.879732000018956
USP20	0.487612928225922	-0.879723745368775
DOCK4	0.487612928225922	-0.879664412315864
LRP1B	0.487612928225922	-0.879614188537894
C1orf186	0.487612928225922	-0.879602583921955
CNGA4	0.487612928225922	-0.879437977340725
TMEM110	0.487612928225922	-0.879305845404636
PPAPDC2	0.487612928225922	-0.879231775554603
EXOC6	0.487612928225922	-0.879198289216964
PPFIA2	0.487612928225922	-0.879105138133186
FRAT2	0.487612928225922	-0.879080145324387
OR4K14	0.487612928225922	-0.878937645529676
NTRK3	0.487612928225922	-0.878748134140952
KLHL40	0.487612928225922	-0.878737690752847
HMX2	0.487612928225922	-0.878577948935165
WNT7B	0.487612928225922	-0.878540292624269
PLK3	0.487612928225922	-0.878377370449652
VSIG2	0.487612928225922	-0.878308392402323
DDR2	0.487612928225922	-0.878214609365546
PPHLN1	0.487612928225922	-0.878128382734029
FKBP6	0.487612928225922	-0.878046824124846
TRIM4	0.487612928225922	-0.87802304750332
ENPEP	0.487612928225922	-0.877872951366256
RAB3A	0.487612928225922	-0.877773674176255
FAM13C	0.487612928225922	-0.877614216294083
SIKE1	0.487612928225922	-0.87759375795393
CCNY	0.487612928225922	-0.877576220739358
TPGS2	0.487612928225922	-0.877560952821113
CA4	0.487612928225922	-0.877530823116943
CD46	0.487612928225922	-0.877437765748471
MYADM	0.487612928225922	-0.877426827274222
SLC16A6	0.487612928225922	-0.877325015744018
PGLYRP3	0.487612928225922	-0.877163960959035
IGFL3	0.487612928225922	-0.877122156477402
SLC25A41	0.487612928225922	-0.877053227588679
MDFI	0.487612928225922	-0.877033180433756
GLYAT	0.487612928225922	-0.876975973866239
EBP	0.487612928225922	-0.876910802211003
HIPK2	0.487612928225922	-0.876823196258805
C15orf43	0.487612928225922	-0.876672618748482
ALDH1A2	0.487612928225922	-0.876637374658985
XIRP2	0.487612928225922	-0.876537507260098
CALCA	0.487612928225922	-0.876496613286929
CPA5	0.487612928225922	-0.876446821613211
SAMD5	0.487612928225922	-0.876426676750341
CABS1	0.487612928225922	-0.876396201793643
LRRC8C	0.487612928225922	-0.876267043557574
BICD1	0.487612928225922	-0.876249126914435
GDF11	0.487612928225922	-0.876224986873685
SLC36A3	0.487612928225922	-0.876155421640695
OR1D5	0.487612928225922	-0.875933564686444
C7orf34	0.487612928225922	-0.875882087943479
TMEM134	0.487612928225922	-0.875714873727961
FBXO17	0.487612928225922	-0.875683466791625
TNK1	0.487612928225922	-0.875656807220775
GH1	0.487612928225922	-0.875584423896362
FAM212A	0.487612928225922	-0.875523225692298
PLK2	0.487612928225922	-0.875502405527938
FAM167A	0.487612928225922	-0.875381344349296
CCL4L1	0.487612928225922	-0.875300586092326
RGS17	0.487612928225922	-0.875236443615556
GIN1	0.487612928225922	-0.875147619803069
RNASE2	0.487612928225922	-0.875088783285766
PDZK1	0.487612928225922	-0.874968245567079
DCTD	0.487612928225922	-0.874752318912211
WFDC10A	0.487612928225922	-0.874722600607551
TPD52L3	0.487612928225922	-0.874714091925094
NME3	0.487612928225922	-0.874663314852917
PRAMEF19	0.487612928225922	-0.874618635449197
FAM218A	0.487612928225922	-0.874616087794788
SRSF4	0.487612928225922	-0.874599294682619
TMEM163	0.487612928225922	-0.874469718385035
ASGR1	0.487612928225922	-0.874431995079109
LELP1	0.487612928225922	-0.874374967650099
NDUFA12	0.487612928225922	-0.874369355038595
PTCH2	0.487612928225922	-0.874203101233418
DSPP	0.487612928225922	-0.874124997798394
TPP1	0.487612928225922	-0.87403779543892
SLC48A1	0.487612928225922	-0.874035857348111
SHANK2	0.487612928225922	-0.873977633120218
LTN1	0.487612928225922	-0.87384384389875
CD48	0.487612928225922	-0.873837092892719
A1BG	0.487612928225922	-0.87375403360187
GUCY2C	0.487612928225922	-0.873447855637923
ETNK1	0.487612928225922	-0.873441718518516
CDC42EP3	0.487612928225922	-0.873313643455375
SMAD5	0.487612928225922	-0.873246513426637
AIG1	0.487612928225922	-0.872896847314035
GNRHR	0.487612928225922	-0.872781235551418
ACVR1	0.487612928225922	-0.872774854116768
PHF8	0.487612928225922	-0.872586981385344
CCDC121	0.487612928225922	-0.872488059250188
APOL2	0.487612928225922	-0.872471265095048
HSD17B6	0.487612928225922	-0.872469310092498
ZNF620	0.487612928225922	-0.872410618542016
CAPS	0.487612928225922	-0.872403837053121
TTC25	0.487612928225922	-0.872336669155824
KIAA0895L	0.487612928225922	-0.872280247769669
RAB11B	0.487612928225922	-0.872272813714205
CNGA1	0.487612928225922	-0.872227163043394
SGCG	0.487612928225922	-0.872206443515527
RNF175	0.487612928225922	-0.872143268046411
STAT5A	0.487612928225922	-0.872136732034017
TMEM201	0.487612928225922	-0.872121097697398
GLIPR1	0.487612928225922	-0.871775304360191
SPIN3	0.487612928225922	-0.871655469496102
FAM173B	0.487612928225922	-0.871603285176198
REL	0.487612928225922	-0.871530119878206
PRPSAP2	0.487612928225922	-0.871446341109158
B4GALT3	0.487612928225922	-0.87138471550629
DUSP12	0.487612928225922	-0.871314559253628
HPS3	0.487612928225922	-0.871306300193595
KLHL21	0.487612928225922	-0.871282864158891
DLX1	0.487612928225922	-0.871219581619298
RBM34	0.487612928225922	-0.871204398369236
TDRD6	0.487612928225922	-0.871189202483378
S100A10	0.487612928225922	-0.871131548063068
CRHBP	0.487612928225922	-0.870982783113845
CYP4F11	0.487612928225922	-0.870750323819002
LAPTM5	0.487612928225922	-0.870739185497516
E2F5	0.487612928225922	-0.870601414547792
SERP2	0.487612928225922	-0.870551006021374
GPX7	0.487612928225922	-0.870362687272604
RREB1	0.487612928225922	-0.870315608237834
OR4D6	0.487612928225922	-0.870293791204252
HSF2	0.487612928225922	-0.870236741273615
RD3L	0.487612928225922	-0.87004287223602
ZNF689	0.487612928225922	-0.869980138372735
CLRN1	0.487612928225922	-0.869929173605152
BET1L	0.487612928225922	-0.86987438573079
TIAM2	0.487612928225922	-0.869867933456251
PLEKHB1	0.487612928225922	-0.869680022901376
TRIM63	0.487612928225922	-0.868992546144595
BDKRB2	0.487612928225922	-0.868963572220547
CRX	0.487612928225922	-0.868785750641453
RLN2	0.487612928225922	-0.868657259418237
KRTAP1-3	0.487612928225922	-0.867817174384401
RNF41	0.487612928225922	-0.867703688813876
